1200	0.003988954
1199	0.00217555
1198	0.004299861
1197	0.006403974
1196	0.001445232
1195	0.001248559
1194	0.004104913
1193	0.001431549
1192	0.003152809
1191	0.00242143
1190	-0.000753471
1189	0.004872674
1188	0.000373359
1187	0.001586123
1186	0.001578614
1185	0.0013853
1184	0.003990534
1183	0.00196159
1182	0.004077518
1181	0.00372034
1180	0.003563217
1179	0.00473263
1178	0.001829105
1177	0.000705153
1176	0.003439809
1175	0.002640416
1174	0.003415354
1173	0.002085014
1172	0.003844145
1171	0.004896918
1170	0.001096607
1169	0.001730677
1168	-0.000630813
1167	0.004235487
1166	0.001377893
1165	0.002946765
1164	0.004942812
1163	0.001315783
1162	0.002805033
1161	0.002367373
1160	0.002028228
1159	0.003466955
1158	0.002127867
1157	0.003190984
1156	0.00099235
1155	0.002490876
1154	0.002652387
1153	0.003582005
1152	-3.38052E-05
1151	-0.000111432
1150	0.005216619
1149	0.003135528
1148	0.001315777
1147	0.001279269
1146	0.005148406
1145	0.002186312
1144	0.00175294
1143	0.00159449
1142	0.003213476
1141	0.00167266
1140	0.001218725
1139	0.001705701
1138	0.004088421
1137	0.000679922
1136	0.001609315
1135	0.001425889
1134	1.31512E-05
1133	0.002864424
1132	0.00159191
1131	0.00097623
1130	0.002449158
1129	0.001980268
1128	0.003253824
1127	0.001408929
1126	0.003422758
1125	0.002807884
1124	0.003516605
1123	0.002329705
1122	0.006269755
1121	0.003876987
1120	0.00321237
1119	-0.000612082
1118	0.001780241
1117	0.000241579
1116	0.002896613
1115	0.004152447
1114	-0.000325395
1113	0.003949191
1112	0.002269058
1111	0.001983634
1110	0.004958327
1109	0.002584477
1108	0.003664384
1107	-0.001426891
1106	0.00261127
1105	0.006231975
1104	0.003863357
1103	0.003255461
1102	0.000669469
1101	0.002658022
1100	0.002817795
1099	0.002398847
1098	0.005256296
1097	3.71147E-06
1096	0.003333164
1095	0.00121882
1094	0.006220052
1093	0.005063434
1092	0.003309912
1091	0.006943483
1090	0.008513101
1089	0.00122701
1088	0.003523107
1087	0.002283192
1086	0.001172578
1085	-0.000308947
1084	0.003960495
1083	0.005682577
1082	0.003929498
1081	0.002098877
1080	0.005553727
1079	0.004514437
1078	0.004562548
1077	0.003411716
1076	0.01075212
1075	0.002829693
1074	0.004600821
1073	-0.000209554
1072	0.003048649
1071	0.005998055
1070	0.001969269
1069	0.0046368
1068	0.00433164
1067	0.002257217
1066	0.001505251
1065	0.001144439
1064	0.004279906
1063	0.003606395
1062	0.000736255
1061	0.002560076
1060	0.005691841
1059	0.002754202
1058	0.000327347
1057	0.00501506
1056	0.006553257
1055	0.002346722
1054	0.007981674
1053	0.003379274
1052	0.003004974
1051	0.0003711
1050	0.002274003
1049	0.005937609
1048	0.006015536
1047	0.005872007
1046	0.006058199
1045	0.006116649
1044	0.006112058
1043	0.006194025
1042	0.006359082
1041	0.006302366
1040	0.006313769
1039	0.00655045
1038	0.006575224
1037	0.006695445
1036	0.006792622
1035	0.006733846
1034	0.006685471
1033	0.006688966
1032	0.006830707
1031	0.006701359
1030	0.006616186
1029	0.006562532
1028	0.006626654
1027	0.006483266
1026	0.006421165
1025	0.00642805
1024	0.006351475
1023	0.00629932
1022	0.006364501
1021	0.006512714
1020	0.006517462
1019	0.006610486
1018	0.006731465
1017	0.006839106
1016	0.006990184
1015	0.007086976
1014	0.007317675
1013	0.007513223
1012	0.007590247
1011	0.007825509
1010	0.007907234
1009	0.008157004
1008	0.008244672
1007	0.008388338
1006	0.00843337
1005	0.008627147
1004	0.00863036
1003	0.008632442
1002	0.008711748
1001	0.00863309
1000	0.008561667
999	0.008575934
998	0.008470934
997	0.008480524
996	0.008471559
995	0.008297934
994	0.008308066
993	0.00826783
992	0.008142029
991	0.008119682
990	0.008102848
989	0.008184924
988	0.008247401
987	0.008395828
986	0.008392167
985	0.008675981
984	0.008898418
983	0.009035193
982	0.009219515
981	0.009455096
980	0.009611292
979	0.009802573
978	0.009956381
977	0.009910241
976	0.010057353
975	0.009868162
974	0.009924358
973	0.009803108
972	0.009696268
971	0.009609546
970	0.009239319
969	0.009210382
968	0.008974742
967	0.008817351
966	0.008741575
965	0.008507616
964	0.008327168
963	0.008497815
962	0.008588954
961	0.008828367
960	0.009216231
959	0.009684948
958	0.010320576
957	0.011047066
956	0.01180401
955	0.012707934
954	0.01388839
953	0.014478451
952	0.015565333
951	0.016301458
950	0.016778197
949	0.017014705
948	0.017304883
947	0.01692693
946	0.016702459
945	0.015916149
944	0.015135138
943	0.014160347
942	0.012934489
941	0.012011497
940	0.010989031
939	0.010014095
938	0.008971848
937	0.007951813
936	0.007124648
935	0.006410269
934	0.006106153
933	0.005596873
932	0.005143519
931	0.005243476
930	0.0051874
929	0.005003086
928	0.005246522
927	0.005812975
926	0.005748067
925	0.006648619
924	0.00747706
923	0.008350319
922	0.009591354
921	0.010391972
920	0.012273941
919	0.013813197
918	0.01500874
917	0.01653742
916	0.01781361
915	0.019075362
914	0.020147709
913	0.020785248
912	0.020842479
911	0.020811676
910	0.020543431
909	0.019897029
908	0.019244233
907	0.017903277
906	0.01699364
905	0.015095124
904	0.014080781
903	0.012914498
902	0.011966493
901	0.011036123
900	0.010089764
899	0.00995798
898	0.010429854
897	0.011781826
896	0.012737077
895	0.014491048
894	0.017306012
893	0.019483778
892	0.023768797
891	0.026368857
890	0.029537148
889	0.031844094
888	0.034159344
887	0.036746777
886	0.039131849
885	0.040168846
884	0.041214082
883	0.041747444
882	0.041179902
881	0.039741068
880	0.03865424
879	0.037909011
878	0.036591111
877	0.035923928
876	0.035287628
875	0.03603617
874	0.037600549
873	0.039378731
872	0.042585419
871	0.044073113
870	0.047001295
869	0.048688211
868	0.050245142
867	0.052253101
866	0.054409073
865	0.054940364
864	0.056006065
863	0.057543165
862	0.057420385
861	0.058384829
860	0.057517861
859	0.05476974
858	0.054567002
857	0.051575496
856	0.048281903
855	0.046353838
854	0.041643558
853	0.039448259
852	0.034873266
851	0.032269923
850	0.029920113
849	0.028001679
848	0.026917553
847	0.020496356
846	0.019906155
845	0.018607274
844	0.016137833
843	0.016453823
842	0.015147103
841	0.011994855
840	0.008696952
839	0.009552722
838	0.008920316
837	0.008094276
836	0.011901033
835	0.009289669
834	0.010591007
833	0.010082105
832	0.008661873
831	0.008838076
830	0.008958952
829	0.007294099
828	0.008659092
827	0.009024658
826	0.010120971
825	0.010145754
824	0.011390945
823	0.011921039
822	0.010130342
821	0.011518542
820	0.012339423
819	0.009900998
818	0.013585336
817	0.013721017
816	0.014022609
815	0.011734755
814	0.013920841
813	0.016655174
812	0.019174567
811	0.018971495
810	0.020082144
809	0.020263332
808	0.019115299
807	0.023721857
806	0.019594605
805	0.021269715
804	0.024544714
803	0.026194624
802	0.024590971
801	0.024371277
800	0.031979702
799	0.043034225
798	0.043463694
797	0.043653119
796	0.031447461
795	0.03695957
794	0.04633767
793	0.036272293
792	0.042567803
791	0.042262026
790	0.053126737
789	0.046237971
788	0.049904342
787	0.041876486
786	0.050380504
785	0.0477409
784	0.058713277
783	0.04570411
782	0.056033322
781	0.064058736
780	0.072611403
779	0.069159701
778	0.07388281
777	0.068558593
776	0.062663652
775	0.076737358
774	0.086724097
773	0.079407406
772	0.096718719
771	0.082210238
770	0.106520002
769	0.11437978
768	0.101541446
767	0.127389947
766	0.125625338
765	0.141337622
764	0.13235126
763	0.149448709
762	0.1477023
761	0.15550904
760	0.164621942
759	0.172272344
758	0.167297945
757	0.166330845
756	0.163237347
755	0.16219652
754	0.154803893
753	0.164040152
752	0.152018186
751	0.152567222
750	0.12853212
749.5	0.151937753
749	0.111645138
748.5	0.121113707
748	0.10592202
747.5	0.16808343
747	0.133884278
746.5	0.109940943
746	0.078766065
745.5	0.134572689
745	0.105543415
744.5	0.088305499
744	0.084853626
743.5	0.103342053
743	0.106486422
742.5	0.060917078
742	0.094481788
741.5	0.080719111
741	0.099998398
740.5	0.099116991
740	0.05359416
739.5	0.076185663
739	0.03881573
738.5	0.080732275
738	0.067812917
737.5	0.082963071
737	0.080353171
736.5	0.071911709
736	0.079397064
735.5	0.107108158
735	0.081796563
734.5	0.073478216
734	0.042087991
733.5	0.039550923
733	0.026682745
732.5	0.060612657
732	0.033960354
731.5	0.024261154
731	0.011752583
730.5	0.034355595
730	0.038327887
729.5	0.060763013
729	0.038640613
728.5	0.009088846
728	0.025419637
727.5	-0.006848921
727	-0.012950641
726.5	-0.01409541
726	0.009897903
725.5	0.017793437
725	0.017966142
724.5	-0.002161465
724	-0.00751466
723.5	-0.018992459
723	-0.047327316
722.5	0.02206831
722	-0.017112431
721.5	-0.015599798
721	0.02289944
720.5	0.027339828
720	0.035960592
719.5	0.017445006
719	0.00759495
718.5	-0.004708115
718	4.27E-05
717.5	0.007090435
717	0.009307825
716.5	-0.013489922
716	0.001438107
715.5	0.034006946
715	0.026314952
714.5	0.003969521
714	0.027859289
713.5	0.014938711
713	0.040527948
712.5	0.033743647
712	0.073612545
711.5	0.065866989
711	0.096105536
710.5	0.107622887
710	0.113793662
709.5	0.159480118
709	0.232036021
708.5	0.280391339
708	0.39269844
707.5	0.456750158
707	0.618280284
706.5	0.880119852
706	1.140143971
705.5	1.502005672
705	1.963630997
704.5	2.541888559
704	3.279614859
703.5	4.162684741
703	5.233056644
702.5	6.391798678
702	7.704666728
701.5	9.217858354
701	10.84287295
700.5	12.64139472
700	14.54546741
699.5	16.58194396
699	18.74026565
698.5	20.91312637
698	23.1411539
697.5	25.53119201
697	27.94813295
696.5	30.3875597
696	32.92996042
695.5	35.42790206
695	37.93720816
694.5	40.49908072
694	43.06071237
693.5	45.65047451
693	48.25247706
692.5	50.8109564
692	53.40007344
691.5	55.99146541
691	58.58119805
690.5	61.11105284
690	63.64817727
689.5	66.17917429
689	68.56493313
688.5	70.9086686
688	73.23389991
687.5	75.44807289
687	77.55168809
686.5	79.58088317
686	81.44571116
685.5	83.18137072
685	84.85479147
684.5	86.37749162
684	87.76873565
683.5	89.06013072
683	90.22342884
682.5	91.28811707
682	92.22514474
681.5	93.09131477
681	93.82805713
680.5	94.49880069
680	95.07044063
679.5	95.57352069
679	95.99194994
678.5	96.35588153
678	96.67133698
677.5	96.90058283
677	97.13307266
676.5	97.28919721
676	97.41097354
675.5	97.50305724
675	97.57770557
674.5	97.64158667
674	97.69061663
673.5	97.72040869
673	97.75115873
672.5	97.75283045
672	97.79169244
671.5	97.81811824
671	97.83302386
670.5	97.85790717
670	97.87228834
669.5	97.90558634
669	97.91664852
668.5	97.9323982
668	97.96569434
667.5	97.99457957
667	98.02187233
666.5	98.05979395
666	98.09135506
665.5	98.11977444
665	98.11989486
664.5	98.16467933
664	98.17616172
663.5	98.19047806
663	98.23087243
662.5	98.23713756
662	98.23930701
661.5	98.250603
661	98.28483315
660.5	98.28823721
660	98.30189653
659.5	98.29178459
659	98.3106629
658.5	98.30529189
658	98.31644885
657.5	98.31987829
657	98.33239267
656.5	98.33940163
656	98.34048372
655.5	98.32221478
655	98.33005373
654.5	98.33132857
654	98.32762198
653.5	98.32726647
653	98.32476146
652.5	98.28439206
652	98.2700632
651.5	98.27211512
651	98.24720851
650.5	98.21878146
650	98.19966919
649.5	98.19645164
649	98.1810478
648.5	98.17144727
648	98.14419314
647.5	98.13684356
647	98.12040492
646.5	98.10395334
646	98.10782854
645.5	98.1035494
645	98.0830066
644.5	98.07987308
644	98.08212463
643.5	98.06288399
643	98.07830594
642.5	98.04576498
642	98.02644934
641.5	98.04659416
641	98.03638185
640.5	98.02116577
640	98.03602945
639.5	98.0414807
639	98.02989186
638.5	98.03333813
638	98.03421492
637.5	98.03759006
637	98.03800467
636.5	98.01981545
636	98.01208937
635.5	97.98367495
635	97.95140481
634.5	97.95099986
634	97.91011575
633.5	97.87243882
633	97.83833871
632.5	97.80837501
632	97.78589979
631.5	97.76569666
631	97.74637096
630.5	97.73509953
630	97.74602291
629.5	97.73730332
629	97.7250812
628.5	97.72463207
628	97.72591594
627.5	97.72165159
627	97.7183664
626.5	97.70975635
626	97.7376327
625.5	97.72532944
625	97.71577045
624.5	97.73167506
624	97.71141619
623.5	97.72939659
623	97.69010574
622.5	97.68315678
622	97.68342966
621.5	97.65380393
621	97.65075155
620.5	97.63266798
620	97.62254788
619.5	97.57752992
619	97.59107039
618.5	97.5474916
618	97.56276505
617.5	97.56859841
617	97.55693116
616.5	97.55612454
616	97.5703016
615.5	97.57253506
615	97.55532135
614.5	97.57131853
614	97.57443045
613.5	97.5750715
613	97.58512521
612.5	97.59342198
612	97.57402761
611.5	97.59353975
611	97.6037965
610.5	97.59088258
610	97.61441955
609.5	97.60382344
609	97.61731801
608.5	97.6136132
608	97.6352156
607.5	97.63571411
607	97.64830418
606.5	97.64723546
606	97.61050061
605.5	97.64128816
605	97.60736872
604.5	97.60284515
604	97.57402305
603.5	97.54359517
603	97.53491351
602.5	97.5029391
602	97.5052768
601.5	97.50351254
601	97.49514899
600.5	97.48299841
600	97.45895172
599.5	97.43731577
599	97.42265266
598.5	97.40811854
598	97.36590279
597.5	97.33167106
597	97.30032035
596.5	97.27000129
596	97.21095187
595.5	97.20128495
595	97.16637623
594.5	97.14166719
594	97.14101989
593.5	97.15030205
593	97.15563253
592.5	97.17662091
592	97.19335864
591.5	97.21016017
591	97.21458111
590.5	97.26144489
590	97.27277907
589.5	97.27051434
589	97.26326335
588.5	97.26746298
588	97.25189484
587.5	97.21704619
587	97.17887426
586.5	97.11232816
586	97.04371073
585.5	96.97756865
585	96.89113411
584.5	96.78988045
584	96.69306194
583.5	96.61080642
583	96.50795852
582.5	96.44743209
582	96.40680381
581.5	96.35931741
581	96.33809283
580.5	96.35342941
580	96.35394071
579.5	96.39726301
579	96.48410835
578.5	96.52613695
578	96.59439206
577.5	96.67651864
577	96.75946599
576.5	96.85380302
576	96.89016772
575.5	96.93591873
575	96.98627061
574.5	97.02240443
574	97.06884118
573.5	97.07812179
573	97.10204193
572.5	97.11981428
572	97.1050566
571.5	97.15041938
571	97.14673155
570.5	97.16546297
570	97.1791551
569.5	97.20496921
569	97.23593838
568.5	97.24943397
568	97.28236977
567.5	97.30023804
567	97.31100917
566.5	97.30031845
566	97.25383336
565.5	97.14782814
565	96.95785385
564.5	96.69534614
564	96.31498919
563.5	95.86372008
563	95.23272075
562.5	94.57256908
562	93.78371717
561.5	92.87150032
561	91.91621048
560.5	90.80768437
560	89.6427288
559.5	88.39660569
559	87.08088083
558.5	85.67791168
558	84.27028197
557.5	82.83709232
557	81.44159956
556.5	80.0118301
556	78.60913975
555.5	77.18842691
555	75.6852643
554.5	74.04694386
554	72.27147101
553.5	70.24522911
553	68.04428626
552.5	65.5848686
552	62.76264812
551.5	59.71392943
551	56.45292694
550.5	52.91445605
550	43.92786913
549	37.87799989
548	30.89416281
547	25.19273359
546	20.11232626
545	15.7243994
544	11.93043663
543	8.775002445
542	6.21911443
541	4.209379772
540	2.706047385
539	1.644914715
538	0.94798535
537	0.524417684
536	0.278300925
535	0.146641784
534	0.078321956
533	0.043284853
532	0.025115993
531	0.015213579
530	0.009584985
529	0.00624291
528	0.004143984
527	0.002814474
526	0.001952014
525	0.001401186
524	0.00102972
523	0.00077443
522	0.000601424
521	0.000457334
520	0.000363142
519	0.000286998
518	0.000229537
517	0.000190225
516	0.000172962
515	0.00014923
514	0.000120329
513	0.000105729
512	9.21508E-05
511	8.44622E-05
510	8.54183E-05
509	7.16207E-05
508	6.56407E-05
507	5.44806E-05
506	4.98897E-05
505	4.77941E-05
504	5.33914E-05
503	5.42824E-05
502	4.73005E-05
501	4.20882E-05
500	5.70024E-05
499	4.73831E-05
498	3.46467E-05
497	4.22426E-05
496	5.18054E-05
495	4.2935E-05
494	3.80409E-05
493	4.18466E-05
492	4.6437E-05
491	4.30891E-05
490	4.82291E-05
489	3.39612E-05
488	4.16034E-05
487	4.09096E-05
486	4.44201E-05
485	4.14111E-05
484	4.48843E-05
483	3.92236E-05
482	4.10788E-05
481	3.87522E-05
480	4.13374E-05
479	4.07806E-05
478	3.71125E-05
477	4.91814E-05
476	3.84353E-05
475	3.27013E-05
474	4.62166E-05
473	4.68888E-05
472	3.94942E-05
471	3.37858E-05
470	3.81948E-05
469	5.6266E-05
468	5.55152E-05
467	3.39144E-05
466	3.63944E-05
465	4.09869E-05
464	4.20621E-05
463	4.90866E-05
462	3.38172E-05
461	4.79017E-05
460	4.74053E-05
459	6.95386E-05
458	9.12925E-05
457	0.000112921
456	0.000170131
455	0.000231106
454	0.000310568
453	0.00040031
452	0.000439518
451	0.000458456
450	0.000433151
449	0.000375595
448	0.000297154
447	0.000247397
446	0.000226955
445	0.000224566
444	0.000219388
443	0.000242567
442	0.000252512
441	0.00028898
440	0.000309564
439	0.000375718
438	0.000489034
437	0.000687754
436	0.000959001
435	0.001299158
434	0.00163934
433	0.001921983
432	0.002074289
431	0.002068163
430	0.001897366
429	0.00159769
428	0.001270169
427	0.000915549
426	0.000623184
425	0.000393176
424	0.000234871
423	0.000141803
422	8.52414E-05
421	6.5943E-05
420	6.27176E-05
419	5.958E-05
418	4.48341E-05
417	4.85991E-05
416	5.42926E-05
415	4.69188E-05
414	5.84769E-05
413	4.95605E-05
412	4.66189E-05
411	4.36592E-05
410	4.76569E-05
409	4.80512E-05
408	3.43781E-05
407	4.63934E-05
406	3.72476E-05
405	3.76758E-05
404	3.5901E-05
403	3.71167E-05
402	3.10962E-05
401	4.57572E-05
400	4.46943E-05
399	3.72782E-05
398	3.2557E-05
397	4.60433E-05
396	3.4768E-05
395	3.36358E-05
394	3.70482E-05
393	3.58964E-05
392	3.85832E-05
391	5.30776E-05
390	4.07628E-05
389	3.45849E-05
388	4.13424E-05
387	4.76656E-05
386	4.17258E-05
385	3.58984E-05
384	4.66025E-05
383	4.96333E-05
382	4.81474E-05
381	4.85046E-05
380	5.1704E-05
379	6.66745E-05
378	9.37574E-05
377	9.74536E-05
376	0.00016925
375	0.000262289
374	0.000382651
373	0.000589071
372	0.000807785
371	0.001038938
370	0.001214046
369	0.0013315
368	0.001310462
367	0.00122271
366	0.001105626
365	0.000976307
364	0.000912931
363	0.000905089
362	0.000961142
361	0.001123396
360	0.001334785
359	0.001595516
358	0.001892939
357	0.002133908
356	0.00228161
355	0.002294764
354	0.002139355
353	0.001864142
352	0.001462386
351	0.001023318
350	0.000648352
349	0.000287413
348	0.00013415
347	5.69661E-05
346	3.22314E-05
345	3.94234E-05
344	2.53353E-05
343	3.47068E-05
342	1.92775E-05
341	2.43281E-05
340	3.06497E-05
339	2.03439E-05
338	7.95784E-06
337	2.68408E-05
336	2.82201E-05
335	1.38806E-05
334	3.54823E-05
333	4.38445E-05
332	6.73549E-05
331	0.000111268
330	0.000170944
329	0.000238033
328	0.000318997
327	0.000368015
326	0.000515254
325	0.000706488
324	0.000902482
323	0.001101853
322	0.001225676
321	0.001198808
320	0.001027673
319	0.000775082
318	0.000513306
317	0.000294415
316	0.000138225
315	8.78595E-05
314	3.35738E-05
313	3.9564E-05
312	4.11202E-05
311	4.07622E-05
310	4.23472E-05
309	3.83686E-05
308	3.68869E-05
307	4.81583E-05
306	6.52995E-05
305	7.54936E-05
304	7.66238E-05
303	9.75389E-05
302	8.748E-05
301	0.000101396
300	6.204E-05
